,author,author_id
8506,Stephen King,3774561054279838451
8507,Bernie Wrightson,9126835251876025576
8509,Stephen King,3774561054279838451
8510,Chuck Miller,-2029963724946514626
8513,Stephen King,3774561054279838451
8514,Peter Straub,8485723857855385260
8515,Gregorio Vlastelica,-8131372408302377810
8516,Stephen King,3774561054279838451
8517,Steven Rimbauer,607361460347651242
8518,Stephen King,3774561054279838451
8519,David Purdham,-4308740883797115251
8520,Richard Bachman,-510280871119245055
8521,Eduardo Goligorsky,-1783277521124062884
8522,Frances Butwin,900535056669342112
8523,Ben Shahn,-8075249207820000335
8524,Mary Helen Washington,3940818128504531207
8526,Saul Bellow,-8602528307443375218
8527,China Miéville,2775943284802183661
8528,James Turner,7463324067189705704
8530,David Thompson,-2888615360911666896
8531,August Derleth,1460367218035895649
8532,Robert Fitzgerald,8880846152502547674
8533,Rolfe Humphries,2844852986291199472
8534,Andrew Lang,6729080424591762324
8535,Rachel Bespaloff,5936195282306016248
8536,Victor G. Ambrus,7796443205378355273
8538,Dorothy L. Sayers,8442212587480603154
8539,C.H. Sisson,3087447758336053768
8540,Dorothy L. Sayers,8442212587480603154
8542,Nevill Coghill,-1595066870310286925
8543,V.A. Kolve,-8136529171685254207
8544,Chris Wright,-2546181859724832730
8546,Eric Brown,976132597213141001
8548,Jules Verne,604815192790038912
8549,Caleb Carr,-7749383137190693105
8551,Arthur C. Clarke,-2859423763553304720
8552,Agnes D. Kingston,-7389365969357244248
8553,Herbert R. Lottman,-105453997495181730
8554,George M. Towle,6897114183646440992
8555,Jordan Stump,5741276827784226132
8560,Lorrie Bortner,8838883201914528025
8562,Mary Bess Engel,2874229303180279353
8566,Ken Babbs,7223717432064186515
8567,Ron Bevirt,-6419759443860464545
8568,Clement Hurd,-1242897885145555026
8569,Clement Hurd,-1242897885145555026
8574,Julia Chinyere Oparah,6707830402022887952
8575,Matthew Clark,-5975566394879207870
8579,Allen Rogers Benner,-2845114767425809256
8582,Walter Karig,5128938371596296441
8583,Russell H. Tandy,-5739377385143668191
8584,Russell H. Tandy,-5739377385143668191
8585,Mildred Benson,-3330625489923537804
8590,Bret Norris,-3148306650771315309
8591,John Julius Norwich,8312007938020149819
8593,Margaret Drabble,6034810255755232014
8594,Robert Mezey,9134673098406937909
8595,Samuel Hynes,8334527827626066978
8596,Danny McBride,-8173831351670797354
8600,Carlos Meglia,-7337057351225070466
8601,Len Wiseman,-5200004966230210974
8603,Adolfo Pérez Perdomo,-9071471947523522999
8605,Joseph Gies,6884092904950017028
8606,Françoise Adelstain,-5327997903762305560
8607,Oprah Winfrey,-8563207185624575513
8608,Andrew Gurr,2181381895495854420
8609,Charles R. Forker,32589964150922078
8610,Andrew Gurr,2181381895495854420
8611,John Collier,318345263240260729
8614,Peter Hulme,2267968856566113097
8616,Richard Miller,-7458470984814233604
8617,Harold F. Brooks,5730945677418854557
8618,William Shakespeare,5120503262022660432
8619,R.A. Foakes,-7498817560461218679
8623,Norman Denny,6250084748618278343
8625,Donald R. Gallo,-2055634003821084455
8626,Burton Raffel,-2404455488248976005
8627,Philip Edwards,-5669109153199458506
8628,Roma Gill,7339218223258377530
8629,Paul D. Moliken,1997561332411888716
8630,G. Blakemore Evans,2858821611630329613
8631,Karin Jacobson,-4334836713131327331
8632,Brian  Phillips,192698283047694441
8633,René Weis,162330697432479772
8634,Marie-Hélène Sabard,2317122215565776886
8635,Philip Gabriel,6719489022034368076
8637,Jamie Suzanne,1064456514390821110
8649,Paul Simpson,-3970906191865814328
8651,Amiira Ruotola (-Behrendt),-6857980351963674856
8656,M. Weatherall,4665002760581323137
8668,Laura Ries,-2127940587850241697
8669,Jack Trout,-1070863194025407302
8670,Jack Trout,-1070863194025407302
8671,Jack Trout,-1070863194025407302
8678,Clive Sinclair,781966527445263869
8679,Neil Gaiman,-5620370718829593491
8681,Neil Gaiman,-5620370718829593491
8682,Stephen Eric Bronner,3279313026873155753
8684,Gregory Manchess,-2991758370542552774
8685,Pat Lee,-1560497379695399833
8686,Lynn Willis,1160003705706079273
8688,Brian M. Sammons,8693895405276796270
8690,Brian M. Sammons,8693895405276796270
8692,Sandy Antunes,-5589068433665782629
8693,Lynn Willis,1160003705706079273
8695,H.P. Lovecraft,-2565743506719893215
8696,Anthony Bonner,8344383882839852513
8699,E.B. White,233954007605554072
8702,Susan J. Wolfson,7455952487172065311
8706,Stanley Wiater,2514027102321364092
8707,Stephen King,3774561054279838451
8708,Richard Matheson,-3202403868014964460
8712,Ray Bradbury,-2236729088091949858
8714,Simon Fraser,-6411996280713235678
8715,Mark Dawidziak,-4791072986185126083
8724,Ruth Mazo Karras,7611492205291289936
8726,Philippa Gregory,8746283637077534433
8727,Marie Nonnast,-521395347300027664
8728,Doug Cushman,1483410102176125195
8729,Margaret Chodos-Irvine,-3577287019992000591
8731,Maxine Paetro,7097498400900734759
8733,Ted Bell,6405254194037729006
8742,Lori McElrath-Eslick,6716134709593760512
8743,Harry   Bates,-4633331165834257327
8745,Chris Manby,-8763082028092155927
8754,Eileen Dreyer,-8179998274361547391
8755,Marina Mariasch,-1556791696670117606
8757,Leah Wilson,2348976936884524049
8758,Eduardo García Murillo,-2246667097269631239
8775,Dolores M. Koch,804265010644985405
8782,Joel M. Koppelman,-6671906118706076019
8789,Todd Field,7966521667797296598
8791,Will Focht,-7013880554226624590
8793,Thomas B. Friedman,1091188404270497376
8803,Paul McGarr,2955104205158981314
8805,Paul A. Mongeau,-8073806731359343679
8808,Glen Merzer,-33757966097723356
8809,Vicki Constantine Croke,-4703584043642973146
8812,Nicola Kraus,2906669323666140495
8813,Michael T. Ghiselin,6833911472102613128
8814,Richard Dawkins,95454173679578223
8815,Niles Eldredge,7430745365896953912
8816,Gary W. Potter,-2019273521300066497
8819,Christopher Corr,-9092216437563809916
8822,Charles R. Smith Jr.,1675258611826251541
8823,Jacky Bratton,8463489881406304954
8824,Roma Gill,7339218223258377530
8825,Michael North,-4811402869774092516
8826,Lawrence Rainey,4525011521954317519
8827,Mary Karr,-5447987986774633575
8828,Ned Dameron,-6667726700031708857
8830,Bruce Degen,-424118504556803239
8831,Bruce Degen,-424118504556803239
8833,Adam Swift,8387163130696902164
8838,John Fleming,3576621014643197961
8839,John Fleming,3576621014643197961
8840,John Fleming,3576621014643197961
8841,Alan Witschonke,4074925489806793199
8842,Arthur M. Schlesinger Jr.,522038701948538245
8843,Cary F. Baynes,6426132626573952701
8844,Alfred Huang,6599076807157193391
8845,John Blofeld,-8659045577359487139
8847,Simon Fraser,-6411996280713235678
8848,D'Israeli,-4195599747614162091
8852,橋口 たかし,-6519859461888708643
8855,Ridley Pearson,1793626336582980727
8856,Scott M. Fischer,2148379844890937312
8858,Michael Hague,8153447194173022734
8869,Wendy Shea,6414461322593719820
8872,Paul Van Munching,-1514079513668338154
8873,Mary GrandPré,5200182610682719427
8874,Guy Francis,4404049919516710240
8875,Guy Francis,4404049919516710240
8876,John Steven Gurney,-2288865930220404325
8877,John Steven Gurney,-2288865930220404325
8878,Guy Francis,4404049919516710240
8880,Elisabeth Sussman,-1983308959895361944
8881,Anthony M. Esolen,-1096713620433449256
8884,Diana Wynne Jones,7474348678355721587
8885,Diana Wynne Jones,7474348678355721587
8886,Ruby Blondell,-5599800380070729177
8887,David Grene,8300176523979679008
8888,John E. Woods,8529779057862574971
8889,David Wootton,2171472967934531513
8890,T.J. Reed,7869081372739194822
8891,Edward G. Seidensticker,-2404245618124810330
8893,Howard Hibbett,5026052595601254080
8894,Anthony H. Chambers,-4668066394128603010
8895,Howard Hibbett,5026052595601254080
8896,Paul McCarthy,4514945097861691827
8897,Anthony H. Chambers,-4668066394128603010
8898,Edward G. Seidensticker,-2404245618124810330
8907,Paul Kidby,1676036838262766044
8909,Stephen Briggs,-6913099815931118445
8912,Terry Pratchett,7295195527056652647
8913,Stephen Briggs,-6913099815931118445
8915,Ian Stewart,7441180882844983654
8918,Roald Dahl,3388497810732738688
8919,Melvyn Grant,-299410335930584647
8926,Paul Kidby,1676036838262766044
8929,Mike Allred,1026234761617574176
8930,Charles Flowers,3370708311260927892
8934,Katherine Kurtz,6460104841504330529
8935,Dirk Cussler,-697170657410030571
8937,Mary Reardon,-3234076145724816065
8942,Paul Greengrass,-2302825698479978658
8947,Anthony Tully,-3935562523787163840
8948,William L. Crary,8828111134072002910
8952,Ronald H. Cohn,-754166332229011618
8958,Robert Ludlum,3416509851148845566
8960,Kathy Hicks,-7293672954863339709
8973,Gabriel Rodríguez,2844563978257031401
8988,Tony Westermayr,-1390825277249481696
8990,Terry Brooks,-2873963180765870691
8991,George Lucas,6289773136608086125
8992,Rosalie Guillaume,-2341882746273698128
8993,George Lucas,6289773136608086125
8996,Jamel Akib,-5083855199274633089
8998,Doug Mahnke,-8386308028101668321
8999,Javier Pina,-9089690131429937315
9006,B.J. McCall,8306247488088910915
9009,John J. Neumaier,6913657868198587278
9010,Peter Petre,3968638596165289397
9013,Ed Zotti,-4805232962141504064
9014,Robert B. Leighton,607283771578133283
9015,Robert B. Leighton,607283771578133283
9025,George Alec Effinger,-4854585991885553154
9030,James Gurney,-8499258881420515878
9034,Jay Rubin,-6546292770381188381
9036,Jared Lee,1956834217806819654
9037,Shelby Foote,9163394971078502488
9038,James Dickey,1937435238497948880
9039,Jamel Akib,-5083855199274633089
9040,Charles Keegan,-8844934965993255143
9043,Mary Wollstonecraft Shelley,-5586498384251940276
9044,Anca Munteanu,1282883353030107701
9045,Doug Moench,5580519454278957875
9049,Leonard Wolf,6841762316450124922
9052,Jay Fox,-7773083706650726439
9053,Rowland Barber,-8529867307554194108
9055,Vicki McAllister,-411063395165393243
9058,Joost Elffers,-2298415231720349050
9060,Walter Cronkite,-5659194457424692681
9066,Gary Smalley,-4058548326508787930
9076,David West Reynolds,8549257253321544025
9077,Ryder Windham,-312764920923517718
9078,Kerrie Dougherty,7100279498305740489
9080,Helen Keier,5172697841379579535
9081,Mark Chiarello,706860615860467837
9083,Davide Fabbri,710818804883207322
9085,J.W. Rinzler,-8576255331088786720
9086,W. Haden Blackman,-7320916091367882078
9087,Peter  Jackson,2513355896039395230
9089,Frankie Frankeny,397895021896274236
9090,Matt Busch,-3645205739826759615
9091,Scott Allie,-6568883647008694646
9092,Ian Fullwood,-8340974121673922812
9093,Travis Charest,4499058011936298083
9094,Peter Vilmur,-1213711482457696479
9095,Welles Hartley,-9109529486350105035
9096,Frankie Frankeny,397895021896274236
9097,Michael Sutfin,6157902708149758028
9098,Donald F. Glut,6136897633740025711
9099,Peter David,-7623176372493900739
9100,Ryder Windham,-312764920923517718
9101,Jan Duursema,-8530785290157629995
9102,Jan Duursema,-8530785290157629995
9104,John Goodson,-5963830089699106241
9105,Bob Carrau,-2333034577471774041
9107,Michel Lacombe,233203105572478916
9108,Ryan Benjamin,-1230740659792317362
9109,George Lucas,6289773136608086125
9110,Hans Jenssen,-1837207574956407189
9111,Matt Fillbach,-7798095396457118251
9112,Jeremy Barlow,8479695268559773603
9116,John G. Neihardt,-59584147143638059
9117,David Weber,-5817785149638603705
9118,Andrew Dennis,4361658704420172167
9119,Dick Stivers,-5469482187675596220
9120,Patrick   Carr,-2159851439972238644
9122,Jeremy Roberts,8931672456022382588
9124,David Kudler,-4863589116699611080
9126,Bill Moyers,-2346326386176804919
9128,Howard Massey,-3389369190499606782
9132,The Beatles,1810742311397462287
9136,Steven Gaines,6412967822520547440
9139,Peter  Guzzardi,7169530840058265680
9140,Keith Badman,-21223779497898471
9144,Allan Kozinn,813700398216220312
9147,Fari Amini,1684111605668788746
9148,Glen Merzer,-33757966097723356
9151,Martin Shaw,-466815347853685310
9152,C.K. Scott Moncrieff,65093913849864642
9159,Charles Mackay,-521276306657829739
9160,Charles Mackay,-521276306657829739
9166,Stephen Baxter,6508362066372268046
9168,Richard Dalby,-9098906717524574077
9170,Adrian Wootton,-750458562361655400
9171,Adrian Wootton,-750458562361655400
9172,Leslie Tryon,3637796590684027328
9175,Nick Eggenhofer,-4493229843673477845
9178,Yuji Oniki,7860261549578844206
9183,Joe Kubert,-2694772524675416754
9184,Bob Haney,-4876574047284739571
9187,E.B. White,233954007605554072
9192,William J. Pieper,-4740412969066937560
9193,Gretchen Schields,5220161373037764630
9196,Joan Chen,-1409166867058596814
9198,Clarence I. Kado,-3124476925766722732
9208,John Macklin,7265547819749526687
9211,Art Cooper,-5183222566778752490
9215,A. Roger Merrill,1604661657757874986
9216,Jim Collins,265253575845929958
9230,Ann Maxwell,1307606452314739099
9234,Elizabeth Lowell,-5893810201473999133
9237,John Manders,-478569850814782917
9238,Bob Phillips,-7156748893151143557
9239,Philippa Gregory,8746283637077534433
9240,Philippa Gregory,8746283637077534433
9247,Dana Regan,-2642345253397999314
9248,Lynne Avril Cravath,4805816375402259882
9250,J. Gerald Kennedy,-4563111463275769726
9251,Gary Richard Thompson,1951348957109065611
9252,Peter Straub,8485723857855385260
9253,Joyce Carol Oates,-1462205522861468974
9254,August Derleth,1460367218035895649
9255,Lin Carter,-3210388993207454706
9256,Barbara Hambly,3324853989398868764
9257,Brian  Wood,2462939694535505451
9258,E. Hoffmann Price,6568377630419645352
9263,Carme Camps Monf,-3081610406033429616
9265,James Joll,-1467376345865887670
9268,Pat Ronson Stewart,-4437075981062043583
9269,Candace Ward,3316880064286393520
9276,Kay Redfield Jamison,-6141151346996390010
9277,Dean Koontz,-787638034999434860
9279,Damian Couceiro,-4944103155283716809
9283,Stephen Mark Rainey,3798201984594624340
9284,Edward Pickman Derby,4015867537957438112
9285,I. William Zartman,-3771658430789417031
9286,David W. Blight,-4216299143793059532
9287,Gregory Stephens,8422817205661395724
9289,Henry Louis Gates Jr.,130545054781778223
9290,Harriet Ann Jacobs,4343235783832372465
9292,Andrew Hurley,-6340814689710910076
9293,Andrew Hurley,-6340814689710910076
9302,James Watling,-6905937882437713325
9303,Ann Schweninger,-3247224434597613715
9306,Edward Gorey,-2491498213050019678
9311,Mary Engelbreit,4311682697650918497
9312,Leonard S. Marcus,7535557460197373212
9314,Jason Edward King,-4436204944284599130
9315,H. Patricia Wakefield,-1438693163607544119
9316,James Romberger,-112300191377203504
9317,Todd W. Hall,1503826533562618101
9322,Aaron Rosenberg,3915644145099620770
9323,Raël,1674391599555048592
9324,Alisa Klayman-Grodsky,3599206820307437372
9325,Laura Driscoll,5584719416119385530
9326,Dian Hanson,266871523069314357
9328,Arthur M. Schlesinger Jr.,522038701948538245
9338,Helen Sewell,4735954391425961757
9342,John Lawrence,9028812436223008328
9345,Denys L. Page,1769409056765856307
9352,Thomas R. Beyer Jr.,-5020189977826548957
9355,Dani Filth,-8204669193744045260
9366,David Scott Kastan,-9082656017894918423
9370,Andrew Scull,4957605723126405089
9371,Isobel Murray,-5403270922102507040
9375,Bagram Ibatoulline,355690207363267347
9377,Chris Van Dusen,-2059892905367670523
9378,Timothy Basil Ering,-3048478772096369288
9379,Chris Van Dusen,-2059892905367670523
9380,Chris Van Dusen,-2059892905367670523
9393,Mary S. Lovell,7877266218651971767
9400,Donna Hill,-2891795861689959072
9401,Emily Agar,-5941477684584928000
9402,Chris     Turner,-2425643957330878492
9403,Julia Witwer,-7623151974117784084
9404,Miguel Sáenz,-5958622196306218425
9412,Elaine Clayton,7320474658608201960
9414,Dirk Zimmer,-3119426800149077753
9415,Elaine Clayton,7320474658608201960
9416,Mechtild Sandberg-Ciletti,-178705635741937417
9420,Kasia Boddy,-5154577723726673362
9423,Arnold Gingrich,-7319100093819726929
9424,Patricia Ingham,-5032022249813215801
9426,Slade Morrison,-7040910352946221254
9428,J. Daniel Hays,-5132251906494881414
9430,Lena Tabori,-4580812110675753240
9435,Ian  Miller,2898534519301441030
9437,Angel M.Y. Lin,4556787328590607382
9444,Robert B. Shaw,-3524357826023166092
9445,Barbara A. Mowat,-8141586840426695631
9446,Mary Dalwood,6091644749342196990
9447,Richard Deveson,-5383096487194831533
9454,Claire Lamont,8673230956079769703
9455,Claire Lamont,8673230956079769703
9456,Laura Engel,-8731923745482710945
9457,Laura Engel,-8731923745482710945
9458,Ken Kesey,3641118236395235410
9461,Greg Martin,2844960888116194523
9463,Rosemary Leach,1404903811471344627
9468,Ana Alcaina,7866951952125306309
9476,Zoe Coulson,6452543268227378349
9477,Edward A. Bloom,-6443032679226179857
9479,Toni Bentley,-2478584125935419204
9480,Preston McDaniels,-8198290429039560072
9484,Wendell Minor,569894840654153737
9485,Gary Paulsen,6213843027477834418
9486,Roger Dressler,1592258986845978616
9487,Alex Kershaw,8727276603063440298
9488,Alfredo Crespo,961249657931916318
9489,C.S. Lewis,-6566578982390838592
9490,Pauline Baynes,-4580635420135140810
9491,Pauline Baynes,-4580635420135140810
9494,George Eliot,-652924308095329295
9495,Richard  Kelly,8823932433772321722
9497,Clement C. Moore,9026410314174326138
9498,Radu Florescu,-7758233124075683722
9499,Garth Williams,-6461900702741561568
9507,Meg Cabot,-106291778112929397
9514,Rick Moody,-3052240481287327646
9515,R. Paulin,428856242199365773
9516,George Herbert Palmer,-9222261185505419718
9517,James H. Ford,2648589223633146965
9518,F.P. Long,3482932956391275858
9520,Bernard DeVoto,195156970087448379
9525,Richard M. Nixon,365208165469864776
9527,Vita Sackville-West,25862225972475099
9528,Neil Strauss,-4072462768189890623
9535,Amy Gutmann,167513220105895433
9541,Victor Milán,-1316147126063602160
9545,Holter Graham,-9104884286185061343
9547,Mark T. Sullivan,4479823797007660201
9548,Otto Penzler,-8554738046117069867
9550,Max McLean,5145697912565902948
9551,Dorothy Leidner,-1682800488466046702
9552,Steve Chalke,-4690337088015568413
9553,Robin D.G. Kelley,5928436505813987516
9558,Erroll McDonald,5998547239300122280
9560,Juliet Winters Carpenter,-6439596007117726109
9565,Henry Louis Gates Jr.,130545054781778223
9566,Alice Walker,3193262959975367919
9567,Kwame Anthony Appiah,-7936380040515949040
9569,Nicholas Peterson,2995502362904278221
9575,Virginia Woolf,9101507230505815444
9576,Barbara Reynolds,7187352246776860549
9577,Guido Waldman,6376669970371113471
9583,Howard C. Cutler,4763045020989078247
9584,Howard C. Cutler,4763045020989078247
9586,Jon Kabat-Zinn,-3864385725810653994
9587,Virginia Alcott Sadock,-1872753130407098509
9589,Zoë Ross,-6671382340969996399
9592,Mark Schorer,-1348193943670408615
9593,Virginia Woolf,9101507230505815444
9594,Blake Nevius,4613574385232264057
9596,Barry Moser,-2599469603237508511
9606,Greg Ruggiero,7017344925081752059
9607,David Barsamian,-81179554112968848
9608,David W. Lightfoot,5760020328924125631
9609,Greg Ruggiero,7017344925081752059
9610,David Barsamian,-81179554112968848
9612,志水 ゆき,-7678965276686581388
9613,Robert B. Rohmer,-5474563128389431183
9614,Sakura Mizuki,3260751307475471146
9616,Joseph L. Birman,5188201551197515695
9617,Daniel Axelrod,6320972244652595249
9620,Simon Singh,1115878363021365796
9621,Ann M. Martin,438481357170428988
9634,Carla Kaplan,5770037439775834789
9641,Kate William,205811493323696345
9642,Kate William,205811493323696345
9643,Kate William,205811493323696345
9644,Kate William,205811493323696345
9645,Kate William,205811493323696345
9646,L.A. Banks,5014728473245866188
9648,Jane Dyer,6186707924072793220
9650,Kate William,205811493323696345
9651,Kate William,205811493323696345
9652,Kate William,205811493323696345
9653,Kate William,205811493323696345
9654,Kate William,205811493323696345
9655,Kate William,205811493323696345
9657,Dennis Kunkel,605701971109752462
9659,Francesca Yorke,5090182294721169215
9660,Sean Lang,2807364805122833177
9661,J.M. Jeffries,-6603889113245077875
9665,David Tischman,-1125874320294645413
9668,Lisa Romerein,-7008789661083881930
9671,Kate William,205811493323696345
9672,Kate William,205811493323696345
9675,Graham Rust,5373604483095936026
9676,Scott McKowen,-5625758733492618560
9677,Frances Hodgson Burnett,-1346243568067048269
9678,Scott McKowen,-5625758733492618560
9679,Frances Hodgson Burnett,-1346243568067048269
9680,Jennie Bond,1978068912060303952
9681,Leslie A.  Kelly,-4830686800898700230
9682,Michael Hauge,-5188931920640429408
9688,Peter Hollindale,8248794936537934048
9689,Al Dempster,-3537997617317672923
9690,Ken Geist,3644869657739835619
9691,Tim Curry,5654470880822522682
9693,Donald J. Gray,-7450694250112476706
9699,Don DeBrandt,4289988462075064047
9700,Anna Quindlen,8049582891144496417
9702,Ruth Brown,-4131315603148563493
9703,Victor G. Ambrus,7796443205378355273
9706,Nancy Harrison,-2823451707001462764
9707,Henry B. Wonham,-3359875033221445699
9708,Charles Neider,-2231997210730514454
9710,Harold Clurman,-6121480806053146583
9711,Tony Kushner,2636366307025006178
9713,Kim Solga,-3713517394337501929
9714,Merrill D. Peterson,3404031627102846257
9716,Carlos Fuentes,5257543982411590229
9717,Margaret Sayers Peden,-8100090375012115968
9718,Kermit Oliver,-7937660261000497374
9721,Lyman L. Johnson,7079850126516650516
9728,Melissa de la Cruz,5445990640730106698
9732,John T. Cullen,-1532560634763505834
9733,Shelley Bradley,5953128869806616889
9739,Miles Thompson,-4855124126154112370
9740,Terry Denton,-827046276333680391
9741,Sarah Hines Stephens,4590575405821222123
9744,Sarah Hines Stephens,4590575405821222123
9748,Better Homes and Gardens,4916901178991964416
9751,Nicola Kraus,2906669323666140495
9756,Lincoln Child,5419180855379151021
9757,Lincoln Child,5419180855379151021
9758,Lincoln Child,5419180855379151021
9759,Lincoln Child,5419180855379151021
9760,Greg Lawrence,-4290833847097203833
9766,John Uher,-940909291528151339
9767,Timothy Moriarty,2371422514214241174
9768,Jamie W. Carroll,1859217670982555136
9772,Virginia C. Fowler,5274828445218343232
9773,Lorenzo Da Ponte,560272367370921354
9775,Bryan Collier,5740454481710007384
9777,Julia Moskin,-3990153526510773014
9800,Wayne Alfano,1099878893299066067
9801,Wayne Alfano,1099878893299066067
9805,Maxwell Award,1706917360301605342
9808,Susan Conant,-1153694085421889439
9822,Richard Nahas,7017784907081534510
9825,Michelle Madsen,6642257239687294012
9827,David Tischman,-1125874320294645413
9828,Chris Riddell,288242950374273728
9829,Richard Platt,-291238346961642900
9830,Richard Platt,-291238346961642900
9843,Petrina Tinslay,-6802259799909967021
9846,Stuart Hirshfield,8283300011528390921
9848,Eric John,-1073670304528849465
9861,Rob White,-2944014221809352993
9862,Stephen King,3774561054279838451
9864,Peter Occhiogrosso,-8271789092309454416
9866,Charles Bukowski,3779333053734600804
9871,Youshan Tang,-8739450847367569046
9872,Jonathan Carroll,-8143100718775370980
9874,Jacques Guiod,6493538927030393927
9875,A.J. Arberry,-2273035997831268067
9876,Martin Hsu,4855221873213661824
9877,John   Martin,-982590552310713057
9881,Laurie Thompson,-7072660442312896316
9882,Ebba Segerberg,-8178106547543151027
9883,Laurie Thompson,-7072660442312896316
9884,Steven T. Murray,5460359324350259951
9885,Laurie Thompson,-7072660442312896316
9886,Ebba Segerberg,-8178106547543151027
9887,Laurie Thompson,-7072660442312896316
9888,Evelyn C. White,3950338792211274515
9898,Tom Lichtenheld,3604336627721748486
9901,Deborah Jones,-7353724820134458237
9904,Patricia Brabant,-8628844630773644127
9905,Ron Manville,7190541703943567878
9906,Alison Kent,-8009572238992770448
9914,Edward Asner,4822432834975434199
9920,Quentin Blake,813834465105457199
9921,Trina Schart Hyman,-8064392333001639653
9924,Aubrey de Sélincourt,-8623218716942516149
9925,Ian M. Cuthbertson,7354089539863002370
9929,John S. Lazo,3311985231279243064
9933,Francis O'Gorman,3900743269048670322
9934,Arthur Conan Doyle,-197004238290300678
9938,Irving Townsend,-8943104328207652302
9940,Jean-Luc Piningre,7085300713969089542
9948,Laura Godwin,-903443109116479313
9952,Lori Lohstoeter,-2015240152601650949
9954,Irma A. Richter,-8110588313935939123
9955,Johannes Nathan,6324637902373519993
9956,Martin Kemp,220669963883141996
9960,Leonard S. Marcus,7535557460197373212
9964,Christophe Claro,4062172796312966610
9969,Lloyd Alexander,6591342197544062980
9973,Gerard Auzet,4050155813598603932
9977,Jayne Anne Phillips,596087771315727084
9978,Larzer Ziff,1298637707611962587
9986,Lera Miles,-4102222162527554354
9987,Peter Singer,2618110489677085195
9989,Peter K. Smith,4145711154159365372
9994,Isaac Asimov,-9117764746965882446
9998,James Francis Cameron,2543119189539159881
10003,Lin Carter,-3210388993207454706
10011,Charlotte Hughes,-1037657179865913087
10014,Charlotte Hughes,-1037657179865913087
10015,C.J. Critt,-7273768511480419994
10016,C.J. Critt,-7273768511480419994
10018,Charlotte Hughes,-1037657179865913087
10021,C.J. Critt,-7273768511480419994
10024,Thomas Floyd,2247693570647448064
10026,John Bolen,-8738221481963315301
10027,John Bolen,-8738221481963315301
10033,John Seelye,-4537136924743255696
10035,Esteban Maroto,5487330931860176324
10041,Bill Sienkiewicz,2634092125890012879
10042,Bill Sienkiewicz,2634092125890012879
10051,Sabine d'Estree,-7853896708838299121
10052,John Paul Hand,-8135244704464956584
10053,David Guterson,1894305984683346940
10054,Pauline Réage,-4650279472469689032
10057,Steve Wozniak,-1504615179694032544
10068,Laura Thomson,6490882030623999086
10072,Peter Fiell,3184563205822756251
10075,Robert Folkenflik,-7752188460781358990
10076,Eduardo García Murillo,-2246667097269631239
10078,Aaron Anderson,-5653590676501332962
10081,Vincent Harding,-6904438269337683872
10089,Collin Deckerman,-8422636972617704198
10090,Jean S. Arbeiter,-1187128521992786370
10092,Shara Kay,5794188721623995912
10093,Αχιλλέας Κυριακίδης,4243675325858760217
10095,Jonathan London,871157617026096459
10096,Jane Chapman,-4659297452658296839
10097,Michael Corr,-7084492584864682850
10100,Patricia P. Bartlett,-5805759057474424071
10102,Joanna Galdone,-8751387901260741385
10104,Sally Moomaw,-3491170454901677542
10105,Michael Palin,991634480788248596
10110,Harlan Ellison,6476439707404023663
10112,Lester del Rey,-5496979798755799926
10119,Robert Silverberg,1401903855342180444
10121,Eirik Sonneland,-8285660805865690982
10124,Theodore F. Brunner,7606860653028724740
10127,Magner,3128166628420675954
10128,Jonathan Littman,-272243035375777249
10130,Rob Bell,75769112338083231
10137,Otto Penzler,-8554738046117069867
10145,Brenda G. Bare,3972533755513212788
10146,Emil Brunner,4507464682640860234
10148,James John Bell,6665517803620410193
10154,Damon Knight,1874314498926080661
10155,Charles G. Waugh,-6051270468927819211
10157,George Zebrowski,-771890241176553776
10158,George Zebrowski,-771890241176553776
10159,Mary Desmond Pinkowish,-4480771905780604451
10160,Wayne Johnston,8975248000964471235
10163,Steven Foster,-1260411522765149560
10164,Damon Knight,1874314498926080661
10175,John Totleben,-5038841792373484030
10178,Glenn Wolff,3199743603009530646
10180,Viggo Mortensen,-7544870474659574136
10184,Mark Bego,-5201351591722210440
10204,Pauline Kael,-6514485460718355633
10217,James P. Blaylock,2210940625148998269
10220,Dorothy P. Lathrop,-1286415832727149976
10221,Susan Jeffers,1597106466909670506
10222,Betina Ogden,6828241281775998545
10223,Charles Dickens,1254664247001930541
10224,Kazuaki Tanahashi,1310116683932611526
10225,John   Stevens,1582453255541222456
10226,Alastair Westgarth,5384864457296889986
10229,Carol Higgins Clark,1494967527246973092
10231,Wendell Minor,569894840654153737
10232,Carol Higgins Clark,1494967527246973092
10233,Karin Dufner,-5514749405884120543
10236,Bernard Bador,-2485091001200133652
10242,Gordon Hutner,-7550714232125740748
10243,Edith Grossman,7806957703845657346
10244,Jonathan Yardley,-5540770523668745517
10255,David Wood,8345942260228679938
10256,Brian Campbell,-7887465237150920636
10257,James Ronald Stanfield,919132328542347299
10259,John Tollett,3999269598715191276
10260,John Tollett,3999269598715191276
10261,Jim  Erickson,-3414550211226676518
10264,George Ulrich,5007683472667885474
10266,Michael  Bass,-4585503964203016705
10271,Hans Schumacher,-6088001111938015715
10274,Francine Kass,3769513390044291150
10277,George      Young,-519227439271020113
10278,Earl Lee,1559009457074174188
10279,Alev Lytle Croutier,-7487867687246921099
10281,Arto Häilä,426798122515337970
10283,Jack Du Brul,7869030578742960707
10285,Jack Du Brul,7869030578742960707
